id,voted
fa351d6bfd570ade7471195e5afd43f1,Conservative
1f1816be1c39ba71edc40fcce13ebdda,Conservative
cd930873f6112e4a49ed6c3704c0350c,Conservative
745d3b9fb5f9b98e9a9031f4c05df800,Other
8fef0ca3aead2ce451a733d923566dbb,Labour
901910704664fd3b37802a625c2f7fa2,Labour
5ca81f6460d7f2768523a3bbc390d9cb,Conservative
e3b37157694b446d11b0a2d51c940e3f,Labour
c50946a91dbc18ebfef26b932f3ae25b,Conservative
170678e564aeb6f0d930d4882f35cb68,Labour
d1686e6a2e5b41dcd43911a6a3aa3243,Conservative
32e8e89e9bc214d41fd282825a6c6114,Other
253ef854a56a200ef80e17511fa2615b,Conservative
aa3c89b27ccdf4f874aadee76a9af218,Other
a4c7747d04e2baee955769f9dec01cdd,Labour
ba323e5b83b7ccdfb1803268f711a602,Conservative
d4bfaf3baba335fc2bfdf201e185e239,Conservative
0b69f62085c6b651d632b3b835cc9662,Conservative
18a3de1277ff09e14ca4c1745f05daa4,Labour
11b043bdc98ead667e4d85d3f108f0e6,Conservative
148d06c0216280157432bf8826541a66,Labour
6547884cea64550284728eb26b0947ef,Conservative
25ad06ebb526c515902efcf9e73a790c,Conservative
36f947d9443670ef38f4cd04aa29cee8,Conservative
5985738daa5869dd0130393a918dee02,Other
8b4f8b2d42f965913f12bc47f15dddfe,Conservative
87d302717b58765ec5f38e6ccf8bdfa6,Conservative
7b8b7a25695507942eb94e083ccc607f,Labour
f606dc5570c0285a62b2759a7190546d,Conservative
fc3cf452d3da8402bebb765225ce8c0e,Conservative
1c88fe0eabd5c0ef9290b0a1d42bc1f9,Labour
92d5dfcf78de528a2d5bb499f3926435,Labour
c941c2dca27a66a850e845066c2dad09,Other
08dd1c7205e5242fb2ec53ccf239838c,Labour
c2d2bdbb2610a051077fc75374cb5231,Labour
d10a2208081ec964f458b7d4b846c387,Conservative
e21245728c8c3ff94b781a6d7209eab4,Labour
0f5d59a2571abef69fab84b39c62656e,Labour
b11b05b7744c7335e752366d1dcd71c8,Conservative
e614fbe6657ad8e5b896c375a05cf9ac,Labour
03c6d6284c3a690aaca6e56972cf9a0f,Other
a4da82cb5b02f8f1049fef18dbefa955,Conservative
9fe425a2a241af5be10805ba2b971751,Conservative
25f7ce8421445ddde097f4cbe7c10779,Conservative
57c46d6c48bcb6f4ed78f79bf6d79c3f,Labour
0131a886af4e9623e168c511721ba873,Other
e1c03a94d8ec9cd62597c9910247a3de,Conservative
7e63bc72fef5a044e21e657d98807632,Labour
762049cea66d61f08f069cc59a4c63df,Labour
21cfa69e41968b8141ca19f64e489483,Conservative
094955f2d5774bd491d7b1ba7da1d354,Labour
d4a3f9abec93a484173d97ffb77a16d8,Labour
44a93eb3658115473c8788bb61fcdb3f,Labour
26418fabf468be79ff4439ec92858863,Labour
ad5f6de7b31906f0aa77bfbb7fe7899d,Conservative
dc5f763411f9ae71fb981183ba5d02b2,Conservative
85821a39976eef867432e64b0a7d2ad6,Labour
682a71f837e9006c471f9351ecd7823f,Conservative
8287ab1732631d0908d6ec134bd2592b,Labour
ae75aa292903a0517b4c710b1e4a4955,Labour
b337d842026a1f64dcfa84ce58457af2,Labour
3440211ac82060c1d9bc0ee476159e73,Labour
8f5d0e3b6f94ffa323e84b47fb03c260,Labour
4cf3ced6c01be376dd40e789fa65333a,Conservative
5eb83a348363dea99e774fd74dd0b4cb,Labour
23a50f8bcfc3525bb117e688b3eba709,Other
6d2f4aa4306b3b13a06b9dfc3e498054,Labour
82213397aec213287310fe58bb3fba48,Labour
585e613a992a34a21288ffea15d72774,Other
8c448e51f2d0e1ecc992c3b209c153fb,Labour
290a68051093f8ad9733686a6920137f,Conservative
55654fd27a6c2ff39b5b97fde5ccfaf6,Conservative
3804e4e2cac42ec775b33e95dbf14107,Labour
895cd869267dd10434679d6026b06bdc,Labour
5d90e3a41e4312e78faf467bfdfaaad5,Labour
89d0c9323d927fcb328fd6cc2a7cab6f,Conservative
457a218304577e4d4bd890e53980ac24,Conservative
a52326abcd96e21f4479af581827814c,Labour
7e3b52332ffce267d28ede4fbfc19ad6,Labour
4f844e77f184f8f54891d5347de481b2,Labour
31168319bcdb6499bb2e58d61c6d4757,Conservative
36466bfbd5b8f5e74208f0da6abb4b5d,Conservative
e08f0adcc598f07c1a14e92355ac3687,Labour
4d5884f8540b65a1693d060d844bfaa8,Labour
a184b4b9f0888e2aafcf0c7de476946b,Conservative
4c6bcf9455953161752806b0f3c8bb58,Labour
9859e173761a20c82f237ff41b9b4b51,Labour
b8bcc73cc36a6017e7574ba10a1f1cb8,Conservative
6280357d20157cebf5fbc557f8265d68,Labour
88c6509251b38481143d59f9c8a571d5,Labour
54dae7ea4cfe4df112ca1ae40512d485,Labour
5acfbca2e168f8c33b5d5435232ab872,Conservative
30d0bbb2567a164ab475b2037fa3724f,Labour
4503003de01b521623253215f90bfe19,Conservative
9fa4740841583d924c4cdaa3faee061d,Labour
9024e833482a048a59238f53e2d66149,Conservative
46fa19b9d541212ea17a560b837772e0,Labour
1622ae701a942e1adc8d5fe8bb2f1168,Conservative
2e86faf801f61f912be6fe4413a403cf,Conservative
e195d95e1757307e06299ee297db18f8,Conservative
8850c196a59a82d837b7606261c2253c,Conservative
96a6cedfc525403e0a460d5aafebd17e,Conservative
d551bb4d0927ddcba31e042d93ebf572,Conservative
efb1e0db11949a532cf002e812af870a,Conservative
0cfb35d86a6fe0e3d1809625a98a44be,Labour
f8a5a14c7ac0960fe89eafb1f047b88b,Labour
e575f17e3fddf664836aa8c74c4c23df,Other
6801da478331f07dbb6fbc63f1f21f42,Labour
82afcda8d020ad25576fb73d1fd9fdbf,Labour
d09a3319b837ca2be50b18c294fa2c79,Conservative
ecb0b112f70f0f913a71e6808c533973,Conservative
d3ddedd999aa150f47c2d0a55cb17898,Labour
c472ddc75f8c947bc5de03185e78b698,Labour
57d031dc566bdad74f3a38c1c765feb9,Labour
6b2bcb75302422940b025882b7b0cd1a,Labour
6a50a6c2ec8af01fe618dc68e4d3b824,Labour
0bb82d28cc2a091da75ec87c8d2fc3c3,Labour
a79e11fda1df1d3d15e25a678b4f64f3,Conservative
aa1d40ab776f725b1212fc5d6978839b,Conservative
7c40ba28eabf868657c421d17ff56d80,Conservative
7dbfed800402d613dfc0ddb66430fe5c,Conservative
40ba5f670fdb90d517e3c99b219d2e2c,Conservative
bbb409c5c75f112a7f776a251e79bcdf,Conservative
c6df60dce350305449f172220a96adf6,Conservative
ba9a832938f4e3a56dca40c49597551a,Labour
0fa6a33c5553721ba7d1ce5e33e463a5,Conservative
1757d9028d955d5b9b82e1b42cca0ef1,Other
91195b1ba1877d466f157733ebe6e359,Conservative
f010edeb8d1b9d713cbb20acea4a92b6,Conservative
20bdba52e5e2587c43afb85df0f4b1fb,Labour
d9aa5f552109b4cf13d7666f5e99cebe,Labour
cfe970701979ecc18a69140998f6d5bb,Conservative
07bcfbd1fc04f1ab4e6c35a6ef6b77ad,Other
fe0459387aa1eea400bc5ee6232cf904,Other
00273b72ff21351b27ccc40d8e98705c,Other
d4e65ad267af98b0182d8b7af3ced3da,Labour
20b8334e2c35bd1400e965f9733ce44b,Conservative
ebc5e914cd1f281f453fe6af5f055c2b,Other
0da00ca6c10ef1341166d4c2e69ea185,Other
d853fe4aceac5fc8a7dc0d13c856ffc3,Labour
9818b14220b7b3f3dbb6901336bae636,Conservative
4870d2bd6d0a2c7a6955ed412242594d,Conservative
4b0aa4e818881ae5a306998d7e649012,Labour
dfb1dc513339fcfbad58488eed92d907,Labour
05af4442e9585e3835e567083d1d4de6,Labour
37193c4971f3dbd77e98b23d8a294115,Labour
5e35a79a7242f40a436279efcfdd3a06,Conservative
8db7c387f4cb8ebf260d3b589e51c89a,Other
060c9819a7f800faa6077c739edfc50e,Other
67a77b5dd3c894ebada1f18d0e9da58a,Other
c0be4a62cf76f0a69f4938c81ceed5a1,Conservative
b2b4bc7aa3d02cf57ac0f9b13c03ecc9,Conservative
5a8dd88484c5083891b5a74d81dcffee,Labour
2451196b2fe21a36906c4f6630640fb9,Labour
39b8faaf928ad46f59df7c4ca9ae0dce,Labour
e507803089ef1451154446dd2fa55d20,Labour
5a4088a91f38d24f9578cf54690ba7f5,Labour
bca59d7660e181024f439016f29085a4,Conservative
583caf9a777234cbee3c6a9977fbdc9c,Labour
c5aee9e55a21ed8ec66281b0825ee808,Conservative
dd667dacb17c7f60010233b5a34f0fbd,Labour
cf401ed574585470a438fee77f05b971,Conservative
dab750d955b600a7ba6ac805aadd224f,Conservative
817c9b13134a6e5cff7420763413a563,Labour
27d1431df6568c08fd2848281397b4b2,Labour
4cf25ed779d73a31cb85173074b9afae,Labour
0271678e01c22e365a13476bb6500443,Conservative
2f2c3ba9d928a96a1f7cc123119b5f21,Labour
9c99b2247df476cc82e4c74e1ec1deba,Conservative
38655df491a616ebfaf2047f551471f5,Conservative
92159b1631dae48aa523875174e3ea60,Labour
0a768a07ad927861b6ca57a7b4a448c0,Labour
c456535b83b71404ab7cd21e3301d698,Labour
af262f15b38f86d0c70b6451891a6c7c,Conservative
95a6edd7178a7a7c1e223ec825a40991,Conservative
8c865a5dfb18dea75c5b2a99ef626a9d,Labour
7d82a2cf88850e5fa8bb58b5cd236d17,Labour
f8c7a446899036d130fe9598c1596c4e,Labour
df50f4151f39664d37e7925532c9789a,Conservative
a3c673d1f0945a0209db882b2bcd38ea,Conservative
2648a8b5c67af9506910e2299e656124,Labour
7c01d67ceb1c0977ff004872f9975e87,Labour
df5eefc0fdfec16c12fb807bbf28b6a9,Other
492a0a93f388fc0703b59d02295e70fd,Conservative
117541ed53c78283f63791afcb5c3c35,Conservative
1db65ca167026ee91855ea96011640ff,Labour
61f2a6343887e323b50ee5420c4179a4,Labour
fe37ebb898eb1de9727c2159df7b4035,Conservative
10affae46cc07cd2b915dae3e205809d,Other
81e35650520378ca67c80f4a642eae7f,Conservative
06720f650f4f6e1d4a78fb5a93492851,Labour
abc33fc8622e05d40faeb95c46b35d85,Labour
96ed8bbf3bb0e91b02851dec55d0b609,Conservative
7ae910bbdb3fc5c7ab0b694d3552af78,Labour
f220c1936a3f3b2e3168e487279b5088,Labour
06082dd681ba1fce811c9661c7fcfa00,Conservative
7f538d6fe7ef42df5af945f24db290a2,Conservative
1469c071b7b734d91b105a30f460cfcd,Labour
601852457f51bba23b9b7be756f1ef1b,Labour
d848bcb7d12ce4eef5cf52453b026d6b,Labour
8313e72c6f671abe5aea1ad26bd84e93,Labour
7509ba32f8e79d1585488d660a9fa3a2,Conservative
f2574ff24e7b753b98530afe2ed5e386,Labour
9ab8a8a9349eb1dd73ce155ce64c80fa,Labour
dfaf5d6e827b41014e94615b929cf142,Conservative
93a8bbe1ffbf7cfbe16dfbfdf36b0ee2,Conservative
688ad24cd9fb1edc34b2acfc1c4fe30f,Other
ddbfcdea53ba711d7750766729667815,Labour
143aa4c79dde7a4d40e96098c5a492ea,Conservative
b730f3fa6dec7a902ea0a497d947915b,Labour
11c00e5e2fb4ba59f2c9d8abf941d565,Labour
281a071a0c350ac2dc7be258ef20c80c,Labour
a6ad10ba5ee3fde4dc6a97339b4998dd,Other
4c860d58a9016ae1e38111f844f5c235,Conservative
c86c4c8b4e8df1a3576f69b51029928c,Labour
8decd847f57a3c5d1a80ebd021efee2c,Other
22c0405a91f9725f91c9fd374e06f158,Conservative
9b4dfdecd4185210bcdbb21c4ccc28e2,Labour
a05f0722488d6c04f934a01975e42c97,Conservative
df1fdab9688c6da1635d03ef4b680474,Conservative
630f7a0806929bfd6760329d350fb419,Labour
951ff4e98728489ab3949b77a11507e2,Labour
716d22f688554dca98cec25e737331af,Conservative
b8f0029125f1f6745f9d8fa1b6704c9f,Conservative
b84931d049a63cf56e0a47379c26c5cf,Other
9140ff62e5fc414a75d38e8231f57be3,Other
85b294f9ee62cdc77ec01c1ca5468ca4,Conservative
37d58afa7cbfaa66a9a587b2404e0f7e,Labour
92c3a4e896f4ad93315a1828b5c0b913,Labour
3e5a58fdc3cfef763d382874227456e2,Conservative
a8c2434ca622b41b17df039f722aaed6,Labour
1652eebdf41d7a0b498436b51d1ae330,Labour
2ac9fb9e7c45a528b1f6299b3a339ee2,Conservative
bae10721cee1ec2000100e8db4e0edc9,Conservative
a2738e3f3431de82b3a63f8f8c61e4a5,Conservative
f6a4eacc7a1aa3285f8cedfc254a9c95,Conservative
cd3bd9a1c57072ccb06a3fd09cbbfc1e,Labour
c7eea6e28241a12db0731244cf646029,Labour
d45959550312221e15fde04690b18acd,Other
da1f162d8319252131a16f15ee8255cf,Conservative
c28a8578a2d32bf201bd5794321c5e9b,Conservative
aae9b9877d73548f0c606d78d9a3ec00,Labour
84f11ceb99dafe222dde3767eb4fe663,Labour
f57459852118ed429ae25cc5cde8ea32,Labour
d591584a86f726e6d18ae8f97654c5be,Labour
9f174980acc1e7e3cc96bf026753207c,Conservative
c00c96ebf018e232f363fd9ae894c883,Labour
58d6b35568a21874d53fa4d1f93c36f9,Conservative
1ad736779bb8380268e91aca827aca5c,Labour
6b80e331f0b8ba1327016dd8bb4739d3,Other
44692c4e7f1f5b325876a7957e5b68ce,Labour
4b2236838865b1fc9ea276dd663622fd,Labour
7dbf1c615fc33cd5ffdbf3a2c5117732,Labour
ef76fd6e1719f9dcf59b3477feb0ebab,Labour
544a459101e65895645a2ba590540cf5,Labour
ad432e173ded3cca0efc64336fd787f9,Conservative
0234b03de93d52065807543f786c69db,Labour
fa3607d536d69f28aa0a236572e16889,Other
32da00a612dd731783429c4b600420ab,Conservative
d56456ff5a91e7b3c27847f3ed1194d5,Conservative
02e5fb6a12618506780b67b242b5289e,Conservative
7b8333c40022e4a3696121256486b12f,Conservative
020826a8c02fe74bb3384359a02f2bc2,Labour
2835cb46202731e0e7156460e5d3b28f,Labour
3e5f259cefa8f8043ce2eabd60a76a34,Labour
01d9ec2752146c4f0b6bcbfb0d642d8c,Other
1dbc6e3dc33d6ad7c7bfa219346e921f,Labour
cbc2880df0ab2c8fc9b1db19df7a85c6,Labour
c64cfa96c295a6243ab8ca5d8e54b80a,Labour
bf7b955488db58c8d2430605426eb66d,Conservative
da93b986f98d98ac158efd1197658748,Conservative
91d9c5260775616ceded46695e44786e,Conservative
9749f6b044f27011c3760a157482c836,Labour
7c67e03f1be247d7f57873beac7d0718,Labour
e2a67c1120be4c83c01723984270be92,Conservative
81537bbe845efd9ceb13d814b770e233,Labour
47f58cebea4e58aaa8946756726eb47d,Labour
128dd58e308c1a84c35d9ed7dcf6a2c3,Conservative
8a72589325bb45b5a311a382ec635504,Other
5938a0f63fba64730b0e73db7f12405f,Conservative
10442f8752acbbfa80464b40de944295,Labour
de01ac389911ddbb8883944074d727fc,Conservative
52054e9a05f13eabe41ba247dd72f608,Conservative
2b183d638cd933e23d13a3f9227b1458,Conservative
401f6a60f43f411f80a286056af309ad,Labour
bb373387c14491018284410e364e3ef7,Labour
2ef51339f044656d7abe65b30788a986,Labour
705052b78f6ce0408f7735e21a1d17a9,Labour
fa1e8b32fa958e2edaabbf3475161d0c,Other
517b4f1b414b44d539099d7a2394d4ba,Conservative
968367a46256f0d27a4dd09332c9a12e,Labour
99dd427157547080d5b00c47daf91364,Conservative
90e7f6e0600acaa0a3101e1a5315ed32,Conservative
de01dc4bdb54bd69855f2b1d3afa94cf,Conservative
a3ef51b1da9a045632df27ded165ce5f,Conservative
3ae08450a487da8b261c601c832c02da,Labour
914163c515a45697724e003c1dba058e,Conservative
1b709484a032cec093ca56225616c569,Labour
791dc14b448848dd4cecf55f34c11b84,Labour
64ee2f76601bc553bdbd1399d7bcb38e,Other
63cd1166a51bafe8bd66986cedf5d9a2,Conservative
4fab6c4743a724c8c2c2005ecb42176a,Labour
90769d6d6198556dad2c8d86c3dae956,Conservative
6c440b58a82f2b326e5d2212bc4c28f3,Conservative
e7f967087c429c40b2a4864e4c81b0cf,Labour
50837d090aa0d9fd61dc43c24dedf4f8,Conservative
a824a75dc82a922ec58d006d44c52823,Conservative
cbfa0b80d171461a6f6fbaffc406c474,Other
2d874afaf554fa009d1f5f75db32c834,Labour
0142704f5e1c69ac6d6b119de6532cf4,Conservative
3973942e60cc44f992afdcec82d9616c,Conservative
6cf89ed282fcd1382cf647492d282c93,Labour
cc2e5960efdb7fe2869c2908b4ad78e6,Conservative
1544c818e7f5764ddcbefe09047c69cd,Other
4b077c90c46898e5b676537db0281939,Labour
62b07cf479f6404d0dbf3e5bc361b8f7,Conservative
9864a28e91f1450b529d7bbddb75ed24,Conservative
4d7aa77c3f116c01f57a98f404516dc0,Conservative
3563018a0b0697c347272587353fd7d6,Conservative
037e3cf6df51ae898becd6b966c7ffa1,Conservative
50f5d594dca9f4d9546bc1a9950905e6,Conservative
89c66b266742a7aa80571ffba27a6281,Conservative
2de54fc1dd58a9dd23adb1e1950d43f2,Conservative
8b08096c792779ec879ca0770655870e,Other
89c0e6720a503108b8dd5153cf9cd641,Conservative
2dd7d93787e2c478297b4132a124ab82,Other
0e230b1a582d76526b7ad7fc62ae937d,Conservative
e2ffd7c6f08f45159505c517daa258b2,Other
61c943d8c81f3ee84f03aba97ba389e7,Labour
2db5161202f622c1b729f60ac57f405d,Conservative
8b42faf6b637f3d49e21ea7df728a8f3,Conservative
231350efbc9a36e856224aa2ece9fe72,Conservative
a461d46885fc613023ff9e972dbc091a,Conservative
34e81352505555b8fea122cba1403273,Conservative
9d11ce46073eef809342ef4a0a9cb593,Labour
6992561d05a6f8fc12caef0b55ecffb0,Conservative
3078e3e5e7f16dbb1a6752d83c87c7aa,Labour
62c421bc49453ab62699f68a79afdf82,Labour
27c82b564802b2f4a216590b29429ccc,Labour
729c68884bd359ade15d5f163166738a,Conservative
fcf79cb0119dda052b25bf4d6ecb82e6,Labour
fed18d1a4fe737515ff9a39690755ffd,Labour
2f465946d9155f1a7dcfbeae1a41feaf,Labour
4d7a968bb636e25818ff2a3941db08c1,Labour
e7f5ec60517cc4f26909833410ff68f7,Labour
d1a2a0208b67157ab192cbb20a060aba,Labour
2e8fa1428e0c7f40f311402d6da6d08b,Labour
1278b41f5b262887604379b0694889b2,Labour
f8e56792b5d22272bdda77715f77b0d7,Conservative
461c59033d21a446d568f8bb0b884f27,Labour
b26fbada7007d67674964e91df23ec85,Conservative
201c27d48a09cc3ae4f4027fecc217b6,Conservative
dfd532048939ec12df86b1ce5ab80c43,Conservative
f3bfea07764dd8e1f02288226ae8b882,Conservative
69177a0a363fe25a40c56dd9a6a0dd97,Conservative
d919b2e7dbc69632555a7cbd1e22b02d,Conservative
a1ba7595d9f1fa2fa235ba97c977a78a,Conservative
59c725a743adff97170a842bff2865d0,Conservative
8a2070a647dd3e423c7b40df6013a8ab,Conservative
03941c01c25f242828e561dca8e8ae06,Conservative
03a635ab14ee788a17cb5b23b171120d,Labour
d2436da5c10144e3cc9db3aec32f9dfd,Conservative
1adcd63c47be4679d26fa020a534f2a5,Other
1367d822c90aefea11ae625d5fb6a9c2,Conservative
e576377382a9e9c1d61306df0e9c5d40,Conservative
6f590231d68bdbf40c19b49803e46774,Conservative
6e65ba541ddb67ab36cafd6191d99c83,Other
18cc75cdd9de0e52524edaf666b72504,Labour
b018642c38a496ec41599fd699424ccd,Labour
1c955fb4430f63a9e33a22466cc37536,Conservative
0c788b203ae9331a43a12f7464799bf8,Labour
ed44f94d6b0c9000d79214746072cd36,Labour
77662a1d35b47b233c3996cece422cb5,Conservative
7bd13164cf6ef62483b19a23c2fb594a,Conservative
16235d7d58e0cf7c0fc1bd40db012729,Conservative
d9a225cab8dd52c1f79ae12d49432eb9,Conservative
eb57e1124e95717964e8ccfa126a8bca,Labour
582559b397000c31ddc69201e7f8336a,Labour
61f744f929b42f75e6f90dc37c31fd13,Conservative
eeaa01cd3df8113375905cab305fcd3d,Conservative
3878797197f6afb46b805d5168fe9b04,Labour
edb6f1a08c4bf56a0f562989afb16a1d,Labour
e719c8f4fac12d3f9eb308b0e2bfcf5a,Conservative
e40eec00bad935a1e1c1a550e7091d90,Conservative
9fed52a60e3217e5d188b53add56278a,Conservative
2cbb44ee1940b07c4da1d41f4f6232b4,Conservative
3f629589d0389d99530433e4829e3ed3,Labour
5070559e9143064cd986bb4a1806a806,Conservative
33a29eaf7326a9baa8aaf8947d77fb73,Conservative
78676c983275f7962c27448c2df20cf0,Labour
342cf69ccd422901f8de80c5183d5c81,Labour
7638e8082584214ce8237b1c181d2ee9,Conservative
0d102393a26269f0ae957ade27a10bd1,Other
e8bcbf0df805260e8038a24d1e9b6785,Labour
72cebae5cdf4e6e8092e47184cac18e7,Labour
d3e6d1be43d3fa36968d6ebcec5d6612,Conservative
1ca23338ae8a594ade0f76c7e9e35618,Conservative
a95b8c0a70ae096053b67e2d4616cf64,Labour
229a124d1f70b2a9afe39346c41bc33a,Conservative
9a5f48665c6e153afce192922989ece1,Labour
31590d27be9912e77a7021a041a6a24a,Conservative
d020d87c8e2761134b61182aa622d286,Other
d4f81c1013695382d11fb452db3e72ac,Labour
ba271f9ed10e958fa46dd994ccf0f322,Conservative
3fdf080d1862565567fc0c7edf03f0d0,Labour
b4ad1f3fd27ccc73a740cb50dd3ad899,Conservative
c4baf3e46820b03ecc79e708ffc3896d,Other
e4d775659a1f0e368f47d6845d743d5c,Labour
60200c59c54f222d0c7a12c0c832b943,Labour
bbf9ac3b6327fec36ac69834a3f99311,Labour
8fb05e6ac5bd7a6f1451b94fe7f24dc5,Labour
1f587af5e5aec86ef9c9347cedbb204c,Labour
f5f74267e028ffd8b44f76651837997f,Conservative
9d807ea4dbae444f152ac8ac8b91dda0,Labour
4ee46b44eb8a3d2a07f4283ec84300cc,Labour
cb850a4cee8dfcdc74a6754ed67d636e,Labour
93cf3972d5588bb30e9ea6315e683bf2,Conservative
03ff5a13aa1645ed948f596de261a6b3,Labour
fb9d8e1c02ef8ec29fda64d4af7534f7,Conservative
0a4f1ce0a03b05cecc74f85f716a6f7c,Conservative
2017b1c080fb3ca1fbe89f0231bbd6be,Labour
2e294c858777c851c376c6cf9717f55c,Conservative
777e6465a762d33d511e3583156f41f3,Labour
2581e367e41ac6451508e4241cc7763b,Conservative
b0df7b0797cb76175cf69ede6a3f6db5,Conservative
bc0b797a18db38a88a572264d7bc3774,Conservative
b2736d0ed59356788082a240d1d7adc8,Conservative
68b427055988caa4c58fc65ba8622781,Labour
c9efec42c25758db978f9c960469fedf,Conservative
2f3be67217de3e563f6786a10c2d743b,Labour
382e4aa088708bc33f8911726a298ffc,Labour
d4ec2406e2c44fc67c4839e79c5312c3,Labour
7642a24b538bdba579d129a62f8b54ef,Conservative
f64edcf3fbc636d5d83309739b8c966d,Labour
003d859bbd84a526b9e06340ce7d185f,Labour
86b4cf7f26128f7f42c39bb673cd82c2,Conservative
695cfa83d3068f0e8979da8614b5b9c4,Conservative
ddca1089e9c1cbf43fc389e8093a9145,Conservative
69cf7e115caa1df6cbf0d9bdccab16e6,Conservative
aa59e727a0037746a60d565c22323602,Conservative
babd716a9a5712e6f519f297e2bda1c4,Conservative
e51189336d77195a0809e1c0be312dbe,Conservative
f73fc7352d6afc3fae9f2b38a0f7cbcf,Other
6341b3ec1e76cef1e6e15ec34a3b6c51,Labour
e85f7dbf4897a4a9729840f263f2e8ea,Conservative
85d7799aaaf0e39c2d1783a7fa17bae9,Conservative
77ae84aa1f684c0f17831d72c92e502b,Labour
8dffba3d41b4a770aa7d10d743d2f5a5,Labour
395653df20ee6ab484315be72d5875d4,Other
03dbeaa63095e87dfd054aeb6832c72d,Labour
45605c7a6be3394394827efa08a9799b,Other
3ef356c77528a0f4fe3316be9e6310bf,Labour
82bd9832aa473c16b65bbf6e12452b96,Conservative
725cc9b1e47f90c877762f92648ef5a6,Conservative
b515ac9fdbd2055a27a9db0610ddf42a,Other
2c01a227c8d515adf900711ba70d4aa0,Labour
8d4b3ba3e92e133567b3678f6a1c0ce1,Labour
d5858a2d4ceb63f9b098cbfdf005e77e,Conservative
361a5f253a157ec7951fb1cb3528b21b,Labour
8f0b161d97b81bf31f51d17e6682b158,Conservative
4427350b39dcbd8e8da4f053283e3984,Labour
81a096a7f28a95210442b1de416244b5,Labour
1fc87e47c0e943e0fb0c36bafbfa8510,Labour
61b4fb9d7d5cb839527866500fc36f18,Conservative
2a01ad895d1d91ec86f317d2e7c28138,Other
092fadd67cdbabec13de93485921fa38,Labour
d6bd277c8880b49b1c6764e7f2581829,Other
7674a329a77bf4472f95222496a40c07,Conservative
21aae62ee393a819fa548aeb63a756cf,Labour
ede1075bb2176bfab2885163f64f3007,Labour
1af32d3589806d136895accd817af288,Conservative
2010987cef50cef89f2ac686b7cd8564,Conservative
02cc9ede2352707a2ea0008a0f6ea186,Conservative
52fc9db1060f53b34420b20e80b83682,Labour
fdb74ea1aad3dc774d4ec4be5c646e33,Labour
869cdcfa49fdf185c550d2fe87fd4bee,Labour
1bb469b6f20ecaced4d7875fc4efd4d7,Labour
503bd949583ee72222fbcb3151aae1bc,Labour
1888f3e43668b22d9b282238e8ccdcfb,Other
f84d5b4b9592b091721329b810723cd1,Conservative
85225df43d84fc48da1560a7a8266730,Labour
4c40fe7a5701ec230a96cf10e06c80b0,Conservative
9df7b55d7b469a85d5b66c5ebeaf5341,Labour
129e071664a16f1ef4169acc81ba89c3,Conservative
71b3ed32d47c9206e3eb95c21049e039,Conservative
1383cc454cc60b32acfb350f865a5656,Conservative
c92c324396f2f4714c823be102bf0a8a,Conservative
25fc64717e3fb52a1e38c489901df8d1,Other
418ee1fefa7878bec43889fa4075bd63,Conservative
49283c94f5e8bd4ba247a4b989a423db,Labour
43f7e9735612e2ce0bfef8d6020998de,Conservative
784e80a47a22f8e41c5fbdedf9bec261,Conservative
368ff0b82fea12dcfaf1e425ba8b8682,Labour
ec2a18a63c4fdda5ff102caa7a6064ee,Conservative
72028b2f6db6bf58eaaa5ef18a4b1f54,Labour
163f30b4c443d90f410854def2e8a45d,Labour
e017835b888dae7b5b15420c5e794bb8,Conservative
50d4cd4f1799c2c9f72dcc5af8b9aace,Conservative
f0221a320fd11eaf8091356108b6c4dd,Conservative
ff4fe62e71a8e5806ce0e68be4fd7cb7,Labour
fd3d47ba7b923e3654718be28c20852c,Conservative
2e0624be6f901c7a72d5037ac6a11268,Labour
457ad4116bcf490031a8293927edca88,Conservative
018ddea539ea76fb9d9294e330b03f97,Labour
9fc127db884f1911ee0b2de94927ced0,Labour
68bf02bdcf9ab4526d6d84e16e5ed08c,Conservative
1d3f0675cc13214e7f2ceeda3dfc313a,Labour
ac0064d281e57f84b82925ad5ccc4a70,Labour
9a5d81f34639eaa91d156df2de026527,Conservative
fae638868c63f0bc5f9e26b95b828049,Conservative
10a000c9cbe57a75290ea291adb27f13,Conservative
818d7f1906471e382b0d160e972faaec,Conservative
575ceddbb7ce64f4d87f4e16ca61a92f,Other
2a868e983ea46d859dee85137b39d8fa,Conservative
871311ded7ca447000ab3a37c952a342,Labour
69974860285d24cca3f71da7cf0f1459,Labour
b772297392c6202611e55ad9cd9e9160,Other
263d532e4904460675006ad964948efa,Labour
e304076961ce84eeec9e5d066edd87b5,Labour
4ccc1a75ba907b8faa7769b028c72926,Labour
e39cd45afd2222c98908eb578fd3c344,Labour
b4b154b96bc9e677851018e0e0014016,Conservative
351f6dc6f170c613d799eedb1cd11746,Labour
47b2fc2eed9f1cc48490324f774f0962,Labour
0999249d744e29a92e6606abb5620b26,Conservative
940049899648f3b122a9f4956ea0e72f,Conservative
7275b2b96d4ad8b781e947ccf438d93e,Labour
5df6ed4f9980afaa8f1c47d5279f74b6,Conservative
16dce148a122809a650e8802ac0b7317,Conservative
721cbeef0493b17870f67418475dec77,Conservative
bf6a640621fc5905e71287c2f6fba76f,Conservative
c70c96429990138455fa818ec90211b3,Conservative
